ID,OSAVI_mean,ATSAVI_mean,TVI_mean,CRI_2_mean,R_MCARI_MTVI2_mean,blue_mean,NPCI_mean,R_TCARI_OSAVI_mean,RERI_mean,rede_mean,MSAVI_mean,SAVI_mean,ARI_2_mean,TCARI_mean,TSAVI_mean,red_mean,NDRE_mean,RDVI_mean,NGRDI_mean,DVI_mean,NEXG_mean,MCARI_mean,RVI_1_mean,GNDVI_mean,RVI_2_mean,SPVI_mean,RECI_mean,NDWI_mean,EVI_mean,PSRI_mean,RGVI_mean,ENDVI_mean,EVI_2_mean,MTCI_mean,DATT_mean,GCI_mean,SAVI_2_mean,MCARI_2_mean,MTVI_2_mean,NDCI_mean,MCARI_1_mean,MTVI_1_mean,green_mean,NDVI_mean,SIPI_mean,SRPI_mean,nir_mean,HEALTH_STA
145,0.348699,,19.482052,2.09562,1.7081444,0.13566497,0.14161274,1.5657939,0.40355754,0.3283708,0.36071086,0.36655658,0.9174839,0.33363542,0.8168959,0.18277542,0.10265911,0.31055373,0.17304888,0.28482065,0.25837263,0.5075606,2.7029352,0.32757342,2.0670877,0.37611592,0.2357493,0.06649982,0.19441639,0.2744604,0.9323823,0.3681296,0.37921616,inf,inf,1.1316657,60.608604,1.5304638,1.5304638,0.24388064,0.5037379,0.5037379,0.2018343,0.439061,0.44183844,0.78579265,0.41004464,HEALTHY
244,0.39768064,,22.053013,2.7239454,3.7754693,0.12785678,0.111086816,inf,0.4600902,0.35908952,0.4146572,0.41920677,1.19439,0.35358313,0.8131789,0.15756546,0.11349617,0.37642962,0.18111646,0.32928854,0.27948046,0.62713504,3.2659729,0.38584006,2.390141,0.42919782,0.2637612,0.059539445,0.22674565,0.27318606,0.86391205,0.4211477,0.4373014,inf,inf,1.429813,21.000277,1.6633655,1.6633655,0.30031553,0.56429553,0.56429553,0.1931524,0.500191,0.5084519,0.84749883,0.45197082,AVARAGE
54,0.35972676,,21.812819,1.8453525,2.9369068,0.15588602,0.11007849,1.4792215,0.41415337,0.39379817,0.38309944,0.38776037,0.9147152,0.40312782,0.79868436,0.19381672,0.105421185,0.35531002,0.16726999,0.3197826,0.2570555,0.5388747,2.8309083,0.33727422,2.115542,0.41013306,0.24129353,0.04937363,0.21648698,0.19102238,0.84316987,0.38690808,0.4028268,inf,inf,1.1368985,9.189926,1.7148681,1.7148681,0.24947068,0.5631522,0.5631522,0.237495,0.44297606,0.47079372,0.83333194,0.48964497,None
37,0.40645605,,24.144424,2.109686,2.459837,0.14803702,0.088603005,1.2718936,0.43615222,0.3948419,0.43351763,0.43653345,1.0925447,0.3930435,0.8176615,0.17077363,0.1250772,0.4085773,0.18862148,0.35681227,0.2705072,0.6446337,3.4292946,0.38309512,2.3684719,0.46126118,0.2919654,0.03016527,0.25125417,0.17166483,0.7790257,0.41546044,0.45915762,inf,inf,1.3751005,19.83033,1.9357532,1.9357532,0.27746058,0.62071514,0.62071514,0.22209832,0.50211126,0.51855254,0.906821,0.51309407,AVARAGE
16,0.37148917,,21.257769,2.2044652,3.220418,0.15026331,0.11219592,inf,0.43289593,0.36401492,0.38925925,0.39394218,1.0136415,0.3609613,0.81010264,0.17670211,0.11201803,0.34974328,0.17482655,0.31300303,0.23856002,0.583944,3.0044947,0.352894,2.196978,0.40896738,0.2629319,0.052102786,0.2312218,0.23012705,0.86468756,0.36261046,0.41044495,inf,inf,1.2515911,15.719234,1.7270105,1.7270105,0.26686215,0.54739684,0.54739684,0.21012428,0.4644274,0.46223077,0.90214014,0.44947895,AVARAGE
28,0.46830946,,27.818071,2.402091,2.4027414,0.11925202,0.09279942,1.0627413,0.5086896,0.40512145,0.5009847,0.4989971,1.2206732,0.40186688,0.8383943,0.1379109,0.123704165,0.4639587,0.2698701,0.40103087,0.40946817,0.9486591,4.396104,0.40059495,2.4763634,0.49383882,0.28973767,0.04058161,0.2741987,0.22066383,0.6548101,0.4982628,0.53215736,inf,inf,1.4943928,38.740883,2.1601598,2.1601598,0.30081415,0.72371674,0.72371674,0.21784957,0.58316314,0.5903659,0.91118366,0.5209688,AVARAGE
69,0.40528053,,21.757135,2.901711,3.6450932,0.12514555,0.09713954,inf,0.47034395,0.35240945,0.41768226,0.42181852,1.2276472,0.34157398,0.8171636,0.14509378,0.110728115,0.3808867,0.19167797,0.32239422,0.27254725,0.6559081,3.5030448,0.3943617,2.4374762,0.41940203,0.25607002,0.044876423,0.2333503,0.19757855,0.80760854,0.4150171,0.43925276,inf,inf,1.4733489,32.61741,1.5733749,1.5733749,0.3059692,0.55795604,0.55795604,0.1866129,0.51588744,0.517285,0.9041445,0.44131085,None
283,0.33465603,,19.6982,1.9106717,2.286147,0.15748635,0.13745068,inf,0.41321647,0.3599892,0.35156414,0.35766578,0.8552568,0.3717574,0.8079439,0.21033409,0.08443651,0.30681574,0.15361726,0.289068,0.23411568,0.5014143,2.4117453,0.31273896,1.9543175,0.38114968,0.18964054,0.055475924,0.19736227,0.31951794,0.9829191,0.3367859,0.36932236,inf,inf,1.0333917,7.854731,1.6557273,1.6557273,0.24353814,0.50899816,0.50899816,0.2212562,0.4152727,0.4116792,0.7894735,0.4274345,AVARAGE
265,0.4565416,,26.771929,2.575724,3.229327,0.13170461,0.07105795,1.0224384,0.48018116,0.3959759,0.48904356,0.48931965,1.3036156,0.41000852,0.8324194,0.14356212,0.13119425,0.45443898,0.20522167,0.39717415,0.30166396,0.7529299,3.9085631,0.42230615,2.5909219,0.5106973,0.3082381,0.045554336,0.28080833,0.27260062,0.7375674,0.45045188,0.5186212,inf,inf,1.6022878,29.082222,1.8204533,1.8204533,0.31567055,0.6861428,0.6861428,0.2043914,0.56500065,0.5621351,0.94052327,0.5217309,AVARAGE
24,0.4357287,,25.216183,2.483243,3.7695105,0.16629876,0.069081925,inf,0.57778203,0.43512952,0.46051913,0.46132293,1.217021,0.389351,0.82222533,0.14872803,0.072498105,0.42685515,0.24231324,0.3640701,0.2724876,1.0181047,3.913426,0.3761688,2.3281379,0.44857568,0.16087596,0.056398813,0.32105806,0.17063412,0.6824514,0.36252543,0.48679364,inf,inf,1.356959,383.10074,1.8035938,1.8035938,0.32738835,0.6555079,0.6555079,0.2196918,0.54514825,0.5009695,1.1915424,0.49357077,UNHEALTHY
187,0.30736476,,18.583666,1.59932,2.1089873,0.17336755,0.1424414,inf,0.37959114,0.3634707,0.32445136,0.33024296,0.7378878,0.35832846,0.8044157,0.23117162,0.081148185,0.27417666,0.14684793,0.26977497,0.2074597,0.45088306,2.2181666,0.2802258,1.8348638,0.35971695,0.18226553,0.041991718,0.18700059,0.2558797,0.99052835,0.30615398,0.3399463,inf,inf,0.89547586,6.6938624,1.6642283,1.6642283,0.21635744,0.48222417,0.48222417,0.23799513,0.3794325,0.3728662,0.78996634,0.42833084,AVARAGE
73,0.3042239,,18.221022,1.49556,2.2528722,0.19700994,0.08307459,1.6801497,0.4057191,0.38384637,0.31872523,0.3251323,0.686278,0.38362724,0.79472584,0.21790968,0.0668778,0.2850071,0.15003012,0.26116756,0.18987754,0.4567718,2.3053732,0.27137703,1.7893244,0.33368108,0.14656277,0.04280431,0.21191579,0.19064651,0.88925225,0.27046356,0.33238983,inf,inf,0.82473814,5.8487344,1.3801315,1.3801315,0.2144739,0.4758373,0.4758373,0.24832638,0.3769468,0.36492276,0.94264436,0.43838537,AVARAGE
256,0.43578383,,24.56832,3.0611575,2.706172,0.12362595,0.089476384,1.0039926,0.4800242,0.3783042,0.45904785,0.46045128,1.3870531,0.3536671,0.82771486,0.14287585,0.121854834,0.42360193,0.20414324,0.36415407,0.30272445,0.7738371,3.9021804,0.4218112,2.6380432,0.47591838,0.28508237,0.04564253,0.25366634,0.23252998,0.7847694,0.4483775,0.48583433,inf,inf,1.6532402,31.801344,1.8450471,1.8450471,0.32679164,0.62944335,0.6294559,0.19145007,0.5474209,0.5512066,0.90382737,0.4854645,None
241,0.33793092,,18.889002,2.7133539,1.9068378,0.13358714,0.15758151,inf,0.39726737,0.33886167,0.3499444,0.3568844,1.0881466,0.32815853,0.8155373,0.1821021,0.10615048,0.31328025,0.14463891,0.28233027,0.23040253,0.4635817,2.6196089,0.35987845,2.2628536,0.38425884,0.24477926,0.061462197,0.1866126,0.26493526,1.0153215,0.37665844,0.36792853,inf,inf,1.2967938,11.924712,1.5561817,1.5561817,0.27988148,0.48257908,0.48257908,0.19204539,0.42473584,0.45248258,0.76644737,0.42227986,AVARAGE
32,0.3425519,,20.505901,1.812744,2.827779,0.16235574,0.1042885,1.4936653,0.4003299,0.3867295,0.3615993,0.36749807,0.8589393,0.38781995,0.79608387,0.19848573,0.10313956,0.33879945,0.15803374,0.3003588,0.23378995,0.4869194,2.7020998,0.32872343,2.0725794,0.3886379,0.23530373,0.030124208,0.20948221,0.17657559,0.86119217,0.36444896,0.3796515,inf,inf,1.081096,8.260044,1.7007891,1.7007891,0.24073471,0.52969044,0.52969044,0.23641622,0.42383537,0.4526339,0.8494135,0.47870776,AVARAGE
161,0.4028652,,23.950235,2.2173398,2.1174207,0.13661546,0.11304775,inf,0.46525115,0.3790656,0.427398,0.43146235,1.0654455,0.4002115,0.8182592,0.16733676,0.108182564,0.38368228,0.19368091,0.3518857,0.29938963,0.6823427,3.1973767,0.36319843,2.2575731,0.45091495,0.25014368,0.05396083,0.24014153,0.3326924,0.84739745,0.41192293,0.4535413,inf,inf,1.2984003,16.15791,2.036473,2.036473,0.27770543,0.6175779,0.6175779,0.21065153,0.4995791,0.49584916,0.8499507,0.47381115,UNHEALTHY
224,0.3366728,,18.47035,2.3348808,3.20092,0.14560467,0.12380449,1.4405457,0.38705048,0.34334794,0.34888577,0.35547775,1.0394812,0.32094097,0.8079037,0.1830711,0.11015791,0.31830448,0.13748191,0.2785903,0.19360502,0.44967893,2.6889157,0.35900578,2.2531922,0.3800549,0.25414345,0.05329038,0.19698977,0.21118955,0.9625756,0.35280582,0.3660018,inf,inf,1.272451,10.798059,1.4501601,1.4501601,0.26982728,0.47083184,0.47083184,0.19609989,0.42196584,0.44581512,0.8314927,0.4323999,AVARAGE
120,0.3888899,,21.812695,2.2770553,2.2501605,0.12954266,0.11017308,1.1710397,0.44205844,0.35531914,0.40611893,0.41040647,1.0533712,0.3603911,0.81386733,0.1597107,0.109167576,0.36720634,0.18530549,0.3216278,0.27968726,0.6092399,3.1968703,0.3647079,2.2613423,0.4173562,0.2505255,0.03621323,0.22290376,0.24474733,0.8338069,0.4082125,0.42778122,inf,inf,1.2927977,23.484806,1.5923003,1.5923003,0.2739317,0.5616382,0.5616382,0.19950846,0.48789644,0.49605596,0.84368783,0.44855657,AVARAGE
200,0.38436309,,23.05855,1.8515503,1.7708082,0.14563112,0.11345195,inf,0.42292604,0.39267483,0.40918335,0.4134529,0.92756176,0.41980475,0.8031145,0.18132485,0.12013449,0.38433748,0.17472541,0.33814064,0.28292602,0.54545826,3.0381613,0.35485595,2.1861598,0.43111378,0.28053406,0.03491496,0.22713745,0.2034183,0.7999423,0.4212236,0.43062773,inf,inf,1.1951923,16.266872,1.6302478,1.6302478,0.2525707,0.5951531,0.5951531,0.2331889,0.4739204,0.5055505,0.82817614,0.50145084,HEALTHY
205,0.32085964,,17.75639,1.9824599,2.7711792,0.1365972,0.16132933,1.540896,0.38987523,0.32940423,0.3295201,0.3368151,0.8369215,0.33136865,0.811327,0.19278385,0.09298641,0.2883653,0.15199497,0.26032677,0.2400786,0.43406647,2.427004,0.30989036,1.9667016,0.34495062,0.21077064,0.048640266,0.17386176,0.26356515,0.9620197,0.36227793,0.3446621,inf,inf,1.0214558,9.627775,1.3140905,1.3140905,0.23511817,0.45860848,0.45860848,0.2065655,0.40428355,0.42422906,0.74309784,0.40035737,AVARAGE
67,0.3865615,,21.336151,2.1612046,3.8429663,0.15088543,0.07450645,inf,0.44021183,0.34286574,0.39730108,0.40289587,0.9296688,0.3692205,0.8150296,0.15059343,0.11970578,0.36649048,0.20618385,0.30749306,0.25785998,0.5678914,3.2445004,0.34685522,2.1493201,0.3829235,0.2804994,0.04000841,0.25424412,0.19069973,0.76122445,0.35322627,0.41723847,inf,inf,1.1705937,20.052141,1.4610621,1.4610621,0.25206318,0.55523795,0.55523795,0.20597272,0.49078456,0.4688782,1.0420152,0.4370494,None
90,0.3188997,,18.667194,1.9224617,1.4115766,0.14308529,0.1568686,1.5587186,0.3581515,0.3395683,0.33150816,0.33914086,0.7978988,0.35697228,0.7954389,0.19688216,0.113016516,0.30018124,0.15141149,0.2732215,0.24241768,0.3865693,2.3876362,0.3164584,1.9948174,0.35595956,0.26014823,0.055225756,0.17815064,0.26432553,0.9656727,0.367373,0.34711227,inf,inf,1.0266149,7.4443774,1.6746033,1.6746033,0.22275312,0.48322865,0.48322865,0.21890952,0.3982609,0.43424782,0.7496656,0.4306886,AVARAGE
48,0.3883941,,23.961548,1.7656606,2.7414238,0.1557264,0.09905464,1.4489534,0.44170153,0.40696636,0.41619998,0.41964358,0.9256131,0.41916588,0.8052871,0.1876479,0.105445795,0.3836362,0.19604759,0.34752437,0.28984237,0.65368116,3.1364126,0.34080267,2.1287196,0.4382593,0.24255547,0.03091836,0.24014674,0.20272939,0.78566873,0.40010756,0.4406732,inf,inf,1.1498717,13.329447,2.0406256,2.0406256,0.2532231,0.6218817,0.6218817,0.2419538,0.4771629,0.48780543,0.8715647,0.5061425,AVARAGE
13,0.3941821,,22.769617,2.1760526,4.432195,0.1409934,0.089716144,inf,0.49244067,0.39696988,0.4134028,0.4179525,1.0136046,0.40892422,0.80193245,0.16362041,0.08538783,0.38194448,0.20106842,0.3310283,0.29734147,0.69414884,3.2094233,0.35281864,2.1674519,0.41229835,0.19126923,0.0601123,0.23690133,0.20632716,0.7742099,0.408787,0.43549713,inf,0.2740319,1.2015741,46.70659,1.6853703,1.6853703,0.2823953,0.59063196,0.59063196,0.22031292,0.49231485,0.50419176,0.8948028,0.4700701,AVARAGE
182,0.48573306,,27.636793,3.0430338,2.4121099,0.123592995,0.09119602,inf,0.51130563,0.38087222,0.5173446,0.5127109,1.4795865,0.36583504,0.85036075,0.13221349,0.13646883,0.46735346,0.26875803,0.40370756,0.37334794,0.9612493,4.7502384,0.43327338,2.7274897,0.50916225,0.32674518,0.06531753,0.295452,0.32078505,0.68306005,0.47619948,0.5475216,inf,inf,1.7912076,59.977726,1.9303075,1.9303075,0.3280561,0.71425986,0.71425986,0.19795161,0.61067826,0.58994806,1.0144229,0.5025584,AVARAGE
164,0.30360264,,18.841776,1.5636842,2.0855296,0.16951033,0.13846973,1.7794696,0.37344778,0.3741222,0.3222067,0.3280822,0.71819717,0.37788254,0.7991777,0.22558413,0.08841761,0.28566873,0.14092362,0.27252164,0.21712649,0.42906412,2.2541583,0.2864946,1.8729593,0.3609481,0.19921517,0.03425479,0.18245253,0.2505321,0.964925,0.32808813,0.3368976,inf,inf,0.8976968,5.584699,1.6556784,1.6556784,0.21289761,0.4891894,0.4891894,0.24282615,0.37316486,0.3956397,0.7808388,0.4496064,AVARAGE
22,0.38804242,,22.62476,2.0659554,4.4405723,0.14157051,0.11066305,1.3554507,0.4372613,0.37454197,0.40997228,0.41413164,0.99959564,0.3826473,0.8084654,0.1773225,0.1123146,0.36926997,0.18217081,0.33305186,0.27640665,0.60841084,3.0957203,0.3549706,2.2046833,0.4301399,0.26127478,0.032977026,0.2281381,0.24387978,0.8371105,0.4010912,0.4329088,inf,inf,1.2366319,13.436524,1.7635539,1.7635539,0.26490733,0.58255154,0.58255154,0.2170481,0.48200515,0.48618838,0.83810073,0.47110927,UNHEALTHY
62,0.33465007,,20.713507,1.5932449,5.5448985,0.19240205,0.080653585,inf,0.45636252,0.41949284,0.35444856,0.35993356,0.76455486,0.42595518,0.79840136,0.20582114,0.060474303,0.32585627,0.17934133,0.2941576,0.22958241,0.5952518,2.6115448,0.28635666,1.8575983,0.36149195,0.13159265,0.047766633,0.23827903,0.17253433,0.8186745,0.30411842,0.3719842,inf,inf,0.8845221,8.068265,1.7516807,1.7516807,0.23808517,0.54414934,0.54414934,0.25714266,0.41253653,0.4034584,0.97399354,0.47025433,AVARAGE
202,0.45589796,,24.92163,3.4487746,4.6058254,0.11480948,0.09236194,0.8212027,0.49718794,0.37688267,0.47875682,0.47950888,1.6108744,0.3231135,0.83194095,0.12683009,0.12723035,0.44835597,0.20464505,0.37599483,0.29122403,0.84112793,4.2897177,0.45560828,2.8761156,0.4941135,0.29897937,0.0562357,0.26655883,0.16656101,0.7560934,0.4677654,0.508052,inf,inf,1.8931894,55.96956,1.9557275,1.9557275,0.35854122,0.63418025,0.63418025,0.17584604,0.5751409,0.5806084,0.94177485,0.4899717,None
211,0.38890913,,21.60244,2.7425559,4.2897954,0.13306135,0.11073891,inf,0.44514126,0.3616615,0.40614274,0.4111349,1.2101421,0.34315625,0.8093142,0.15543568,0.115693375,0.3769077,0.16830209,0.3248279,0.23939341,0.6056373,3.254563,0.3945742,2.4457822,0.43065566,0.26909316,0.04297045,0.2317834,0.21708103,0.86942613,0.40112954,0.42903578,inf,inf,1.4569061,17.232286,1.708824,1.708824,0.30472732,0.5512517,0.5512517,0.18926683,0.48781338,0.50200105,0.892391,0.4592038,AVARAGE
12,0.32030055,,18.807903,1.6756984,3.0539844,0.20129615,0.08401028,inf,0.4907687,0.399385,0.3322478,0.33842134,0.749868,0.39654532,0.8031653,0.20587128,0.051406305,0.29155052,0.18307662,0.26473743,0.20846069,0.61181015,2.4539757,0.26756257,1.740771,0.32206455,0.111422226,0.07697803,0.2425419,0.20232716,0.8415469,0.2587271,0.34732512,inf,inf,0.8390468,10.419747,1.3604776,1.3604776,0.2389637,0.49540251,0.49540251,0.24740578,0.400874,0.3619103,1.0423089,0.4173976,UNHEALTHY
292,0.3826166,,21.04533,2.6942058,2.6834986,0.13812004,0.1007743,1.2806818,0.40546834,0.35020503,0.40034765,0.40518185,1.2261611,0.33345422,0.8145084,0.1656435,0.13348627,0.37006044,0.14600334,0.3199492,0.21224612,0.5215939,3.1500425,0.40626827,2.5202053,0.435811,0.31665495,0.038189914,0.22552434,0.2206977,0.9184321,0.38915637,0.42168456,inf,inf,1.525592,79.04618,1.5552133,1.5552133,0.29744744,0.53351814,0.53351814,0.18735442,0.4785764,0.4944085,0.8674999,0.4623941,AVARAGE
274,0.4512189,,26.346518,2.6664581,5.6034036,0.12835895,0.09365036,1.0046499,0.47006038,0.38966143,0.4842525,0.48428005,1.3706626,0.3748837,0.830828,0.14912513,0.13597225,0.4447469,0.19947341,0.3946138,0.29896957,0.76667625,3.9305217,0.4264811,2.6514454,0.5163537,0.3236492,0.041418776,0.26988724,0.26758787,0.7786191,0.45998073,0.5148077,inf,inf,1.6712244,30.451313,1.9594852,1.9594852,0.32126054,0.67172307,0.67172307,0.19873123,0.5577323,0.5607655,0.8990183,0.5171214,AVARAGE
286,0.39141035,,21.5473,2.627339,2.699238,0.14223357,0.092555836,1.1719049,0.4379689,0.36640686,0.40839094,0.41310352,1.1855378,0.36426637,0.8044643,0.1650363,0.11772305,0.37856486,0.15633792,0.3239048,0.22693208,0.54961216,3.178893,0.3942343,2.4351401,0.42939338,0.27349368,0.039241437,0.23446724,0.21895355,0.8601996,0.39183545,0.42847523,inf,inf,1.4490039,20.841526,1.3544711,1.3544711,0.2975775,0.54852355,0.54852355,0.1983403,0.49102855,0.49895027,0.89731514,0.46635157,None
297,0.4337771,,23.806814,2.667434,3.0943956,0.118057705,0.10288476,0.9816932,0.4715961,0.35548207,0.45533618,0.4567836,1.2525665,0.36232096,0.8233915,0.14424874,0.123716265,0.40758142,0.19645423,0.3547853,0.3070992,0.6856919,3.637245,0.4065954,2.472338,0.4597586,0.28917977,0.055657156,0.24453773,0.35272643,0.805603,0.4529729,0.47927317,inf,inf,1.5420424,36.518574,1.4155853,1.4155853,0.30509067,0.6087401,0.6087401,0.18783729,0.544747,0.5496893,0.8536198,0.4595279,HEALTHY
170,0.4114872,,23.222103,2.577963,2.5402615,0.13946332,0.08025097,1.002678,0.43865204,0.36325496,0.4318503,0.43573174,1.189116,0.37068045,0.81600004,0.15193707,0.1293026,0.402564,0.18212558,0.3457633,0.2541392,0.60070914,3.4692638,0.39801547,2.4556363,0.44715494,0.3038299,0.05791203,0.2543789,0.22519724,0.7990616,0.4063453,0.45615077,inf,inf,1.4823824,21.737398,1.7387831,1.7387831,0.291179,0.59478956,0.59478956,0.19993618,0.51533294,0.51866335,0.9471519,0.47753668,AVARAGE
196,0.45934984,,26.562044,2.55381,2.2575445,0.14072219,0.08260593,1.0096318,0.48508844,0.3854369,0.48977807,0.48872203,1.2910199,0.39094573,0.8348013,0.14273131,0.12995921,0.4475837,0.2355383,0.39042786,0.3078904,0.82132983,4.120407,0.4130919,2.5412872,0.4921991,0.30694753,0.060908392,0.29843938,0.2885915,0.7214683,0.43088338,0.51865214,inf,0.3573072,1.5878677,41.746746,1.8798132,1.8798132,0.30709067,0.6847539,0.6847539,0.20593137,0.57232606,0.5533803,1.0381044,0.50461674,AVARAGE
39,0.2573679,,15.3297,1.4533128,1.5348172,0.17745818,0.14543873,inf,0.33456954,0.34682176,0.2682485,0.27532235,0.6147116,0.32477587,0.8078329,0.24079585,0.082676314,0.23157892,0.116619974,0.2219158,0.1716719,0.32125983,1.8931959,0.2563432,1.7341063,0.30453652,0.1860538,0.035616774,0.15271266,0.24548267,1.0478772,0.27669743,0.2781395,inf,inf,0.7648911,3.9247487,1.2989014,1.2989014,0.19360657,0.39866814,0.39866814,0.2359972,0.31868047,0.34075883,0.762354,0.40559077,AVARAGE
26,0.3914003,,21.780338,2.375726,3.3609786,0.13611583,0.11082697,1.2504903,0.47467455,0.373133,0.40641373,0.41091815,1.0592996,0.38435248,0.8147473,0.16097496,0.108112216,0.37674353,0.20276226,0.31696916,0.29560938,0.61931735,3.2332904,0.36384377,2.2423255,0.39878026,0.2518821,0.065336436,0.23176049,0.21075428,0.7941107,0.41038853,0.42612475,inf,inf,1.2749717,49.018497,1.2999259,1.2999259,0.2837417,0.56443065,0.56443065,0.21129416,0.49287295,0.50408936,0.8991632,0.45567957,AVARAGE
250,0.40287128,,22.495136,2.6046636,3.4907548,0.12903622,0.10301294,1.1289281,0.44622174,0.36759558,0.4225561,0.4257225,1.2496791,0.34869242,0.8174847,0.15387347,0.118899696,0.3939654,0.18860212,0.3349759,0.2750863,0.6412959,3.52268,0.39817515,2.4984102,0.4389487,0.27617556,0.047384083,0.23371637,0.181062,0.81175995,0.4278446,0.44588986,inf,inf,1.5140891,26.24275,1.618311,1.618311,0.30161637,0.576149,0.576149,0.19565842,0.5050533,0.5255107,0.87646097,0.4729101,HEALTHY
134,0.3275185,,19.02734,2.0455356,1.4934262,0.1463135,0.15692852,inf,0.38638172,0.34777227,0.34118918,0.34750605,0.8950823,0.3414922,0.81033397,0.19896133,0.10452442,0.30230227,0.16152735,0.2775256,0.23715451,0.48358065,2.5600932,0.325495,2.0562334,0.3710232,0.24260524,0.07552112,0.18791069,0.23781887,0.955415,0.36455575,0.35939923,inf,inf,1.1162642,9.981372,1.8594327,1.8594327,0.24153922,0.4924778,0.4924778,0.21515113,0.4095198,0.4344556,0.7785136,0.4271527,AVARAGE
230,0.30293524,,16.977718,2.0174594,4.771866,0.15395424,0.14080949,inf,0.37123793,0.33389574,0.312616,0.3201196,0.84609765,0.32638806,0.8068989,0.20374207,0.09263849,0.27470088,0.13292602,0.2513874,0.19477472,0.39083782,2.2557905,0.3105733,1.9907395,0.34112772,0.20945995,0.044998985,0.17553748,0.26936236,1.0297362,0.3169171,0.3263832,inf,inf,1.025741,6.948566,1.3264655,1.3264655,0.23768196,0.43688998,0.43688998,0.20638432,0.3794318,0.39421052,0.787933,0.40427542,AVARAGE
84,0.43231568,,23.221468,3.0805929,3.468925,0.13251477,0.08106486,0.96914685,0.5025552,0.37036866,0.44861147,0.4508167,1.3564117,0.3463129,0.82096535,0.13654622,0.11073534,0.41306242,0.20272055,0.34482452,0.2629593,0.75436455,3.8449395,0.4162445,2.5835433,0.4466076,0.25527218,0.041258417,0.2665432,0.19499815,0.7636535,0.41209728,0.47186208,inf,inf,1.6018592,47.536816,1.5119137,1.5119137,0.33029708,0.59502757,0.59502757,0.1853198,0.54870206,0.5343866,1.0185306,0.46200338,None
43,0.33565387,,19.530354,1.7854581,2.3616514,0.15263878,0.110052384,1.4474387,0.39665264,0.36081862,0.3507193,0.3568099,0.82293636,0.36003643,0.80190384,0.1873074,0.100386634,0.32238927,0.16573317,0.28392878,0.24190782,0.48878464,2.7086515,0.31550917,2.0153995,0.36606786,0.22852516,0.040547974,0.20068069,0.17859109,0.8555175,0.35952166,0.36839184,inf,inf,1.0332807,11.0343,1.5931437,1.5931437,0.23134534,0.5063805,0.5063805,0.22475798,0.41820395,0.44204476,0.84800184,0.44651964,AVARAGE
201,0.40222856,,21.505398,3.5891614,7.094035,0.11844925,0.116759926,inf,0.4557447,0.35586095,0.41650942,0.42144915,1.5384698,0.3031997,0.81903577,0.14582816,0.13871552,0.3948071,0.16609944,0.32896557,0.25507528,0.64750415,3.5966997,0.44249472,2.8131607,0.4436444,0.335765,0.054052316,0.22384702,0.18428428,0.8933204,0.4390773,0.44093812,inf,0.51409763,1.8212876,55.22355,1.8316123,1.8316123,0.34631616,0.544221,0.544221,0.1726952,0.50985086,0.54098386,0.84940046,0.46279898,None
152,0.405446,,21.575985,3.2435548,9.006291,0.1160207,0.1134195,inf,0.4591143,0.3372396,0.4161287,0.42105123,1.2909851,0.3275112,0.8245012,0.1399695,0.123455055,0.38024926,0.18895902,0.32191825,0.28199586,0.62728345,3.5022192,0.40568852,2.54506,0.4238932,0.29095757,0.036192644,0.22673622,0.24706317,0.8528929,0.42896965,0.4389534,inf,inf,1.5615044,28.755676,1.6356796,1.6356796,0.31090552,0.5518542,0.5518542,0.17524698,0.5183717,0.52212393,0.8684741,0.43445906,UNHEALTHY
47,0.4071194,,23.34368,2.1186676,2.6346796,0.1344352,0.10364725,1.2429904,0.4537826,0.37625933,0.4263635,0.4303019,1.000692,0.39880645,0.81807035,0.16542019,0.115687065,0.39383757,0.20844766,0.33933744,0.32066458,0.6384371,3.3803544,0.36290246,2.226059,0.42360792,0.26693904,0.0365112,0.23471035,0.22350886,0.7546005,0.43616658,0.44940427,inf,0.40364617,1.2542659,33.874992,1.7137107,1.7137107,0.26498756,0.60513175,0.60513175,0.2216736,0.5104367,0.52239513,0.85667616,0.47814476,AVARAGE
79,0.41380566,,23.43609,2.416893,2.813452,0.16013207,0.08821707,1.182368,0.50782186,0.3799726,0.43097463,0.4343403,1.0906507,0.38822097,0.8188669,0.15592755,0.101505555,0.38855267,0.22625852,0.33811644,0.2692334,0.7599904,3.49135,0.36245263,2.2288792,0.41721213,0.23405717,0.06249747,0.28944254,0.24151224,0.7498878,0.3588646,0.45457673,0.46463096,inf,1.306946,37.51033,1.741289,1.741289,0.28613725,0.60973966,0.60973966,0.2140239,0.5225899,0.48519576,1.1026467,0.45561996,AVARAGE
123,0.35050923,,20.119268,2.051987,3.4041588,0.14538181,0.13010661,inf,0.43131524,0.3650293,0.3642012,0.3702573,0.8903875,0.37253317,0.8070651,0.19264829,0.090690665,0.32516462,0.17733344,0.29207265,0.27182776,0.5413208,2.7133331,0.32427886,2.012519,0.37336442,0.20495933,0.068296485,0.19846508,0.23622589,0.87883645,0.37862924,0.38253838,inf,inf,1.0868424,13.156076,1.6199918,1.6199918,0.24944209,0.52231276,0.52231276,0.22414778,0.43991643,0.4533858,0.7963631,0.43492433,None
